original_proximity,filtered_proximity,slip,task_failure
747.21,746.82,0.0,0.0
746.35,746.79,0.0,0.0
745.69,746.77,0.0,0.0
746.41,746.75,0.0,0.0
746.9,746.72,0.0,0.0
747.16,746.7,0.0,0.0
745.87,746.67,0.0,0.0
745.75,746.65,0.0,0.0
746.21,746.63,0.0,0.0
746.58,746.61,0.0,0.0
746.92,746.59,0.0,0.0
745.9,746.57,0.0,0.0
747.32,746.56,0.0,0.0
746.87,746.55,0.0,0.0
745.9,746.54,0.0,0.0
745.79,746.54,0.0,0.0
746.87,746.54,0.0,0.0
747.25,746.54,0.0,0.0
746.33,746.54,0.0,0.0
747.7,746.54,0.0,0.0
746.55,746.54,0.0,0.0
746.42,746.54,0.0,0.0
746.25,746.54,0.0,0.0
746.57,746.53,0.0,0.0
746.42,746.53,0.0,0.0
746.36,746.52,0.0,0.0
746.75,746.51,0.0,0.0
746.63,746.5,0.0,0.0
746.39,746.48,0.0,0.0
745.89,746.47,0.0,0.0
746.8,746.45,0.0,0.0
746.78,746.43,0.0,0.0
746.05,746.42,0.0,0.0
746.44,746.39,0.0,0.0
746.38,746.37,0.0,0.0
746.28,746.35,0.0,0.0
746.63,746.33,0.0,0.0
746.29,746.3,0.0,0.0
745.76,746.28,0.0,0.0
746.19,746.26,0.0,0.0
746.44,746.23,0.0,0.0
747.1,746.21,0.0,0.0
746.68,746.19,0.0,0.0
745.7,746.17,0.0,0.0
745.62,746.15,0.0,0.0
745.53,746.14,0.0,0.0
746.23,746.12,0.0,0.0
747.04,746.11,0.0,0.0
744.01,746.11,0.0,0.0
747.62,746.1,0.0,0.0
747.0,746.82,0.0,0.0
747.02,746.82,0.0,0.0
746.67,746.82,0.0,0.0
746.23,746.81,0.0,0.0
746.43,746.8,0.0,0.0
746.19,746.79,0.0,0.0
746.13,746.78,0.0,0.0
747.47,746.76,0.0,0.0
746.39,746.75,0.0,0.0
747.38,746.74,0.0,0.0
746.32,746.73,0.0,0.0
747.61,746.72,0.0,0.0
746.54,746.71,0.0,0.0
746.43,746.7,0.0,0.0
746.9,746.7,0.0,0.0
747.36,746.69,0.0,0.0
746.36,746.68,0.0,0.0
746.48,746.67,0.0,0.0
745.64,746.66,0.0,0.0
747.55,746.65,0.0,0.0
747.16,746.64,0.0,0.0
745.69,746.64,0.0,0.0
746.86,746.63,0.0,0.0
746.43,746.62,0.0,0.0
747.31,746.61,0.0,0.0
746.24,746.6,0.0,0.0
746.81,746.59,0.0,0.0
746.38,746.58,0.0,0.0
746.23,746.57,0.0,0.0
746.05,746.56,0.0,0.0
747.47,746.56,0.0,0.0
746.46,746.55,0.0,0.0
745.45,746.55,0.0,0.0
746.83,746.54,0.0,0.0
746.09,746.54,0.0,0.0
746.1,746.53,0.0,0.0
748.07,746.53,0.0,0.0
746.81,746.52,0.0,0.0
747.46,746.51,0.0,0.0
746.12,746.5,0.0,0.0
745.53,746.5,0.0,0.0
745.75,746.49,0.0,0.0
746.12,746.49,0.0,0.0
747.14,746.48,0.0,0.0
747.37,746.48,0.0,0.0
746.79,746.48,0.0,0.0
747.09,746.48,0.0,0.0
746.32,746.48,0.0,0.0
745.06,746.48,0.0,0.0
745.76,746.49,0.0,0.0
745.96,746.49,0.0,0.0
747.09,746.5,0.0,0.0
745.82,746.51,0.0,0.0
746.32,746.52,0.0,0.0
747.05,746.53,0.0,0.0
746.75,746.55,0.0,0.0
747.11,746.56,0.0,0.0
747.09,746.58,0.0,0.0
746.61,746.59,0.0,0.0
745.49,746.6,0.0,0.0
746.71,746.62,0.0,0.0
747.16,746.63,0.0,0.0
746.42,746.64,0.0,0.0
747.01,746.65,0.0,0.0
747.07,746.66,0.0,0.0
746.63,746.67,0.0,0.0
747.64,746.68,0.0,0.0
746.56,746.69,0.0,0.0
746.93,746.7,0.0,0.0
745.48,746.7,0.0,0.0
747.09,746.71,0.0,0.0
746.45,746.71,0.0,0.0
745.94,746.71,0.0,0.0
746.23,746.72,0.0,0.0
747.61,746.72,0.0,0.0
745.92,746.73,0.0,0.0
746.57,746.73,0.0,0.0
747.16,746.74,0.0,0.0
748.5,746.75,0.0,0.0
746.16,746.76,0.0,0.0
746.43,746.76,0.0,0.0
747.14,746.77,0.0,0.0
747.02,746.78,0.0,0.0
746.37,746.79,0.0,0.0
746.74,746.8,0.0,0.0
746.56,746.81,0.0,0.0
746.46,746.82,0.0,0.0
746.8,746.83,0.0,0.0
747.4,746.83,0.0,0.0
746.83,746.84,0.0,0.0
746.59,746.84,0.0,0.0
746.37,746.85,0.0,0.0
747.65,746.86,0.0,0.0
747.43,746.87,0.0,0.0
746.54,746.89,0.0,0.0
747.19,746.9,0.0,0.0
747.66,746.92,0.0,0.0
745.77,746.94,0.0,0.0
747.13,746.96,0.0,0.0
745.89,746.99,0.0,0.0
747.11,747.01,0.0,0.0
746.27,747.04,0.0,0.0
747.44,747.06,0.0,0.0
746.4,747.09,0.0,0.0
747.13,747.11,0.0,0.0
747.24,747.13,0.0,0.0
748.47,747.16,0.0,0.0
746.72,747.17,0.0,0.0
748.67,747.19,0.0,0.0
749.33,747.2,0.0,0.0
745.61,747.21,0.0,0.0
746.96,747.22,0.0,0.0
746.59,747.23,0.0,0.0
747.8,747.23,0.0,0.0
746.73,747.23,0.0,0.0
748.58,747.22,0.0,0.0
746.88,747.22,0.0,0.0
746.5,747.21,0.0,0.0
748.4,747.2,0.0,0.0
746.97,747.19,0.0,0.0
747.14,747.18,0.0,0.0
747.06,747.18,0.0,0.0
746.48,747.17,0.0,0.0
746.3,747.17,0.0,0.0
747.0,747.17,0.0,0.0
747.24,747.17,0.0,0.0
747.17,747.18,0.0,0.0
747.07,747.19,0.0,0.0
746.81,747.21,0.0,0.0
746.48,747.23,0.0,0.0
748.48,747.25,0.0,0.0
747.25,747.27,0.0,0.0
746.19,747.29,0.0,0.0
748.58,747.32,0.0,0.0
747.27,747.34,0.0,0.0
748.03,747.37,0.0,0.0
746.78,747.39,0.0,0.0
748.03,747.41,0.0,0.0
747.0,747.43,0.0,0.0
747.61,747.45,0.0,0.0
747.54,747.47,0.0,0.0
748.51,747.49,0.0,0.0
747.28,747.51,0.0,0.0
747.3,747.52,0.0,0.0
747.55,747.53,0.0,0.0
747.36,747.54,0.0,0.0
747.37,747.54,0.0,0.0
748.13,747.55,0.0,0.0
747.46,747.56,0.0,0.0
747.89,747.56,0.0,0.0
747.0,747.56,0.0,0.0
747.08,747.57,0.0,0.0
747.21,747.57,0.0,0.0
748.01,747.57,0.0,0.0
747.09,747.58,0.0,0.0
747.91,747.58,0.0,0.0
748.52,747.58,0.0,0.0
748.8,747.59,0.0,0.0
746.88,747.59,0.0,0.0
746.63,747.59,0.0,0.0
747.71,747.59,0.0,0.0
747.31,747.59,0.0,0.0
747.0,747.59,0.0,0.0
747.52,747.58,0.0,0.0
749.35,747.58,0.0,0.0
747.55,747.57,0.0,0.0
747.39,747.56,0.0,0.0
747.98,747.55,0.0,0.0
747.14,747.54,0.0,0.0
746.42,747.53,0.0,0.0
747.95,747.51,0.0,0.0
748.19,747.5,0.0,0.0
747.86,747.48,0.0,0.0
747.1,747.47,0.0,0.0
747.16,747.45,0.0,0.0
747.66,747.43,0.0,0.0
746.91,747.42,0.0,0.0
747.74,747.4,0.0,0.0
747.04,747.39,0.0,0.0
748.24,747.37,0.0,0.0
746.27,747.36,0.0,0.0
747.19,747.34,0.0,0.0
747.69,747.33,0.0,0.0
746.97,747.32,0.0,0.0
747.11,747.31,0.0,0.0
747.27,747.3,0.0,0.0
747.25,747.3,0.0,0.0
747.68,747.29,0.0,0.0
747.23,747.28,0.0,0.0
747.61,747.27,0.0,0.0
747.22,747.27,0.0,0.0
747.28,747.26,0.0,0.0
746.97,747.26,0.0,0.0
747.08,747.25,0.0,0.0
747.29,747.25,0.0,0.0
746.45,747.24,0.0,0.0
748.12,747.23,0.0,0.0
747.04,747.23,0.0,0.0
747.42,747.22,0.0,0.0
748.47,747.21,0.0,0.0
746.91,747.2,0.0,0.0
746.97,747.2,0.0,0.0
746.78,747.18,0.0,0.0
746.28,747.17,0.0,0.0
746.68,747.16,0.0,0.0
747.17,747.14,0.0,0.0
747.92,747.13,0.0,0.0
747.37,747.12,0.0,0.0
747.34,747.1,0.0,0.0
748.18,747.09,0.0,0.0
745.89,747.08,0.0,0.0
747.58,747.07,0.0,0.0
746.51,747.07,0.0,0.0
746.57,747.06,0.0,0.0
747.48,747.07,0.0,0.0
747.42,747.08,0.0,0.0
746.69,747.09,0.0,0.0
747.08,747.12,0.0,0.0
746.37,747.14,0.0,0.0
746.59,747.18,0.0,0.0
745.66,747.21,0.0,0.0
747.64,747.25,0.0,0.0
747.0,747.3,0.0,0.0
748.28,747.34,0.0,0.0
747.18,747.39,0.0,0.0
747.05,747.44,0.0,0.0
748.15,747.48,0.0,0.0
746.39,747.53,0.0,0.0
747.49,747.58,0.0,0.0
747.47,747.62,0.0,0.0
752.45,747.66,0.0,0.0
747.5,747.7,0.0,0.0
747.36,747.73,0.0,0.0
748.06,747.75,0.0,0.0
748.76,747.77,0.0,0.0
746.78,747.78,0.0,0.0
747.79,747.79,0.0,0.0
747.48,747.79,0.0,0.0
747.84,747.79,0.0,0.0
747.43,747.78,0.0,0.0
747.88,747.76,0.0,0.0
748.09,747.75,0.0,0.0
747.76,747.73,0.0,0.0
747.36,747.7,0.0,0.0
747.18,747.68,0.0,0.0
747.56,747.66,0.0,0.0
748.57,747.64,0.0,0.0
747.51,747.63,0.0,0.0
747.97,747.61,0.0,0.0
746.09,747.59,0.0,0.0
747.7,747.58,0.0,0.0
747.66,747.57,0.0,0.0
747.22,747.56,0.0,0.0
748.51,747.55,0.0,0.0
747.7,747.54,0.0,0.0
746.48,747.53,0.0,0.0
748.27,747.52,0.0,0.0
746.92,747.51,0.0,0.0
747.29,747.5,0.0,0.0
747.09,747.49,0.0,0.0
748.79,747.48,0.0,0.0
748.03,747.47,0.0,0.0
747.14,747.46,0.0,0.0
748.34,747.45,0.0,0.0
745.99,747.43,0.0,0.0
747.13,747.41,0.0,0.0
747.98,747.39,0.0,0.0
747.78,747.36,0.0,0.0
746.72,747.34,0.0,0.0
747.5,747.31,0.0,0.0
747.01,747.28,0.0,0.0
746.79,747.25,0.0,0.0
747.32,747.21,0.0,0.0
747.87,747.18,0.0,0.0
747.22,747.15,0.0,0.0
748.62,747.11,0.0,0.0
747.29,747.07,0.0,0.0
746.12,747.04,0.0,0.0
747.2,747.0,0.0,0.0
745.62,746.97,0.0,0.0
745.92,746.93,0.0,0.0
746.57,746.9,0.0,0.0
746.96,746.87,0.0,0.0
747.36,746.84,0.0,0.0
747.39,746.81,0.0,0.0
746.71,746.79,0.0,0.0
746.83,746.76,0.0,0.0
745.7,746.74,0.0,0.0
747.33,746.72,0.0,0.0
747.18,746.7,0.0,0.0
746.55,746.68,0.0,0.0
746.21,746.67,0.0,0.0
745.77,746.65,0.0,0.0
746.15,746.65,0.0,0.0
747.22,746.64,0.0,0.0
747.79,746.64,0.0,0.0
746.11,746.64,0.0,0.0
746.46,746.65,0.0,0.0
746.63,746.65,0.0,0.0
746.5,746.65,0.0,0.0
746.98,746.66,0.0,0.0
746.51,746.67,0.0,0.0
745.41,746.68,0.0,0.0
746.77,746.69,0.0,0.0
746.81,746.7,0.0,0.0
746.89,746.71,0.0,0.0
745.47,746.72,0.0,0.0
748.36,746.73,0.0,0.0
747.21,746.73,0.0,0.0
746.92,746.74,0.0,0.0
746.88,746.74,0.0,0.0
747.36,746.73,0.0,0.0
746.76,746.73,0.0,0.0
746.15,746.72,0.0,0.0
746.26,746.72,0.0,0.0
747.08,746.71,0.0,0.0
746.84,746.7,0.0,0.0
746.98,746.69,0.0,0.0
747.98,746.67,0.0,0.0
746.35,746.66,0.0,0.0
746.28,746.65,0.0,0.0
745.47,746.64,0.0,0.0
746.27,746.63,0.0,0.0
746.28,746.63,0.0,0.0
746.41,746.62,0.0,0.0
747.09,746.62,0.0,0.0
745.65,746.62,0.0,0.0
747.02,746.62,0.0,0.0
746.33,746.62,0.0,0.0
746.64,746.62,0.0,0.0
747.1,746.62,0.0,0.0
746.47,746.62,0.0,0.0
747.37,746.63,0.0,0.0
746.02,746.63,0.0,0.0
746.68,746.64,0.0,0.0
746.74,746.64,0.0,0.0
747.51,746.64,0.0,0.0
747.45,746.63,0.0,0.0
746.69,746.63,0.0,0.0
746.61,746.62,0.0,0.0
746.17,746.6,0.0,0.0
746.83,746.59,0.0,0.0
746.16,746.57,0.0,0.0
746.18,746.55,0.0,0.0
745.46,746.53,0.0,0.0
746.54,746.51,0.0,0.0
746.3,746.49,0.0,0.0
748.34,746.47,0.0,0.0
745.8,746.45,0.0,0.0
748.55,746.44,0.0,0.0
745.77,746.42,0.0,0.0
748.53,746.41,0.0,0.0
741.12,746.4,0.0,0.0
744.01,746.39,0.0,0.0
749.37,746.38,0.0,0.0
744.8,746.38,0.0,0.0
747.72,746.38,0.0,0.0
747.51,746.39,0.0,0.0
746.51,746.4,0.0,0.0
745.41,746.4,0.0,0.0
746.24,746.41,0.0,0.0
746.68,746.42,0.0,0.0
746.66,746.42,0.0,0.0
746.44,746.42,0.0,0.0
746.32,746.42,0.0,0.0
746.83,746.42,0.0,0.0
745.94,746.42,0.0,0.0
746.51,746.41,0.0,0.0
745.74,746.41,0.0,0.0
747.43,746.41,0.0,0.0
747.07,746.4,0.0,0.0
747.46,746.4,0.0,0.0
746.13,746.39,0.0,0.0
746.09,746.38,0.0,0.0
747.14,746.37,0.0,0.0
746.06,746.36,0.0,0.0
744.74,746.36,0.0,0.0
746.34,746.35,0.0,0.0
745.37,746.35,0.0,0.0
745.58,746.35,0.0,0.0
746.68,746.35,0.0,0.0
746.0,746.35,0.0,0.0
746.74,746.35,0.0,0.0
745.68,746.36,0.0,0.0
747.48,746.36,0.0,0.0
746.48,746.36,0.0,0.0
747.64,746.37,0.0,0.0
746.02,746.37,0.0,0.0
746.4,746.37,0.0,0.0
746.13,746.37,0.0,0.0
746.48,746.37,0.0,0.0
746.69,746.37,0.0,0.0
746.83,746.37,0.0,0.0
746.22,746.37,0.0,0.0
747.25,746.37,0.0,0.0
745.49,746.36,0.0,0.0
745.37,746.36,0.0,0.0
746.91,746.36,0.0,0.0
746.41,746.36,0.0,0.0
745.96,746.36,0.0,0.0
746.23,746.36,0.0,0.0
746.33,746.36,0.0,0.0
745.92,746.37,0.0,0.0
745.72,746.38,0.0,0.0
745.87,746.39,0.0,0.0
746.84,746.4,0.0,0.0
746.19,746.41,0.0,0.0
746.73,746.42,0.0,0.0
746.51,746.44,0.0,0.0
747.35,746.45,0.0,0.0
745.48,746.46,0.0,0.0
747.68,746.46,0.0,0.0
747.4,746.47,0.0,0.0
746.0,746.47,0.0,0.0
746.67,746.47,0.0,0.0
747.53,746.47,0.0,0.0
746.57,746.47,0.0,0.0
746.29,746.46,0.0,0.0
745.83,746.45,0.0,0.0
746.07,746.44,0.0,0.0
746.65,746.42,0.0,0.0
746.0,746.41,0.0,0.0
745.33,746.4,0.0,0.0
747.1,746.39,0.0,0.0
746.67,746.39,0.0,0.0
745.64,746.38,0.0,0.0
746.86,747.59,0.0,0.0
748.48,747.63,0.0,0.0
748.21,747.66,0.0,0.0
748.32,747.7,0.0,0.0
747.56,747.73,0.0,0.0
748.04,747.75,0.0,0.0
747.62,747.77,0.0,0.0
747.87,747.79,0.0,0.0
747.09,747.8,0.0,0.0
748.16,747.81,0.0,0.0
747.53,747.81,0.0,0.0
749.37,747.81,0.0,0.0
747.95,747.81,0.0,0.0
748.42,747.8,0.0,0.0
746.71,747.79,0.0,0.0
747.58,747.78,0.0,0.0
748.85,747.76,0.0,0.0
746.85,747.75,0.0,0.0
747.82,747.74,0.0,0.0
748.01,747.72,0.0,0.0
747.14,747.71,0.0,0.0
747.13,747.7,0.0,0.0
747.32,747.68,0.0,0.0
747.94,747.68,0.0,0.0
748.4,747.67,0.0,0.0
747.45,747.67,0.0,0.0
747.53,747.67,0.0,0.0
747.6,747.67,0.0,0.0
747.63,747.68,0.0,0.0
746.38,747.69,0.0,0.0
747.73,747.7,0.0,0.0
748.07,747.72,0.0,0.0
747.56,747.74,0.0,0.0
748.96,747.76,0.0,0.0
747.02,747.78,0.0,0.0
748.12,747.8,0.0,0.0
747.0,747.82,0.0,0.0
747.64,747.84,0.0,0.0
748.19,747.86,0.0,0.0
747.2,747.87,0.0,0.0
748.69,747.89,0.0,0.0
749.4,747.9,0.0,0.0
748.08,747.91,0.0,0.0
747.65,747.92,0.0,0.0
748.52,747.93,0.0,0.0
748.43,747.94,0.0,0.0
747.28,747.94,0.0,0.0
747.61,747.95,0.0,0.0
748.33,747.95,0.0,0.0
746.95,747.95,0.0,0.0
748.25,747.95,0.0,0.0
747.6,747.95,0.0,0.0
748.31,747.94,0.0,0.0
747.1,747.94,0.0,0.0
748.16,747.93,0.0,0.0
748.24,747.92,0.0,0.0
748.43,747.91,0.0,0.0
746.27,747.9,0.0,0.0
748.42,747.88,0.0,0.0
748.13,747.87,0.0,0.0
749.36,747.85,0.0,0.0
748.19,747.83,0.0,0.0
748.57,747.82,0.0,0.0
747.5,747.8,0.0,0.0
746.93,747.77,0.0,0.0
748.45,747.75,0.0,0.0
746.67,747.72,0.0,0.0
747.8,747.69,0.0,0.0
746.6,747.66,0.0,0.0
747.82,747.63,0.0,0.0
748.0,747.6,0.0,0.0
747.64,747.57,0.0,0.0
747.66,747.54,0.0,0.0
747.06,747.52,0.0,0.0
747.47,747.49,0.0,0.0
747.4,747.47,0.0,0.0
748.32,747.45,0.0,0.0
748.05,747.43,0.0,0.0
746.15,747.41,0.0,0.0
746.63,747.4,0.0,0.0
747.06,747.39,0.0,0.0
747.3,747.39,0.0,0.0
747.18,747.39,0.0,0.0
746.55,747.39,0.0,0.0
749.1,747.39,0.0,0.0
747.15,747.4,0.0,0.0
747.07,747.41,0.0,0.0
748.05,747.42,0.0,0.0
747.06,747.43,0.0,0.0
747.67,747.44,0.0,0.0
746.34,747.45,0.0,0.0
748.09,747.46,0.0,0.0
747.75,747.47,0.0,0.0
747.68,747.48,0.0,0.0
746.86,747.48,0.0,0.0
747.2,747.49,0.0,0.0
745.49,747.49,0.0,0.0
751.37,747.49,0.0,0.0
747.67,747.49,0.0,0.0
747.5,747.48,0.0,0.0
748.0,747.47,0.0,0.0
746.58,747.46,0.0,0.0
748.44,747.45,0.0,0.0
747.32,747.43,0.0,0.0
746.69,747.41,0.0,0.0
746.91,747.4,0.0,0.0
746.77,747.38,0.0,0.0
747.09,747.36,0.0,0.0
747.63,747.35,0.0,0.0
748.33,747.34,0.0,0.0
747.13,747.32,0.0,0.0
746.88,747.31,0.0,0.0
747.55,747.31,0.0,0.0
746.96,747.3,0.0,0.0
746.39,747.3,0.0,0.0
747.09,747.3,0.0,0.0
747.31,747.31,0.0,0.0
747.06,747.31,0.0,0.0
747.38,747.32,0.0,0.0
748.21,747.34,0.0,0.0
747.51,747.35,0.0,0.0
746.37,747.37,0.0,0.0
747.09,747.38,0.0,0.0
747.92,747.39,0.0,0.0
747.9,747.41,0.0,0.0
748.01,747.42,0.0,0.0
747.99,747.42,0.0,0.0
746.09,747.43,0.0,0.0
747.55,747.44,0.0,0.0
748.15,747.44,0.0,0.0
747.92,747.44,0.0,0.0
747.12,747.44,0.0,0.0
747.11,747.43,0.0,0.0
748.37,747.42,0.0,0.0
747.86,747.4,0.0,0.0
746.26,747.39,0.0,0.0
747.76,747.37,0.0,0.0
746.55,747.35,0.0,0.0
747.28,747.33,0.0,0.0
747.96,747.3,0.0,0.0
747.65,747.28,0.0,0.0
747.23,747.26,0.0,0.0
747.33,747.24,0.0,0.0
747.08,747.22,0.0,0.0
746.56,747.2,0.0,0.0
747.67,747.18,0.0,0.0
746.11,747.17,0.0,0.0
747.69,747.15,0.0,0.0
747.17,747.14,0.0,0.0
747.19,747.13,0.0,0.0
745.31,747.13,0.0,0.0
747.5,747.12,0.0,0.0
746.97,747.12,0.0,0.0
747.6,747.12,0.0,0.0
747.93,747.13,0.0,0.0
746.96,747.13,0.0,0.0
746.91,747.14,0.0,0.0
746.59,747.15,0.0,0.0
747.5,747.16,0.0,0.0
747.56,747.18,0.0,0.0
747.29,747.2,0.0,0.0
746.42,747.22,0.0,0.0
748.16,747.24,0.0,0.0
747.04,747.27,0.0,0.0
745.89,747.29,0.0,0.0
747.84,747.32,0.0,0.0
746.88,747.35,0.0,0.0
747.93,747.38,0.0,0.0
748.03,747.4,0.0,0.0
747.7,747.43,0.0,0.0
747.37,747.46,0.0,0.0
746.26,747.48,0.0,0.0
747.46,747.51,0.0,0.0
748.03,747.53,0.0,0.0
747.7,747.56,0.0,0.0
748.21,747.58,0.0,0.0
747.84,747.6,0.0,0.0
748.38,747.62,0.0,0.0
747.68,747.63,0.0,0.0
747.0,747.65,0.0,0.0
747.68,747.66,0.0,0.0
747.81,747.67,0.0,0.0
746.83,747.67,0.0,0.0
749.26,747.68,0.0,0.0
748.17,747.68,0.0,0.0
747.44,747.68,0.0,0.0
746.78,747.68,0.0,0.0
746.93,747.68,0.0,0.0
747.42,747.68,0.0,0.0
747.57,747.68,0.0,0.0
748.89,747.68,0.0,0.0
748.11,747.68,0.0,0.0
747.89,747.68,0.0,0.0
747.35,747.68,0.0,0.0
747.42,747.68,0.0,0.0
746.42,747.68,0.0,0.0
748.43,747.68,0.0,0.0
747.45,747.68,0.0,0.0
748.09,747.68,0.0,0.0
748.47,747.67,0.0,0.0
747.07,747.67,0.0,0.0
746.83,747.67,0.0,0.0
747.92,747.66,0.0,0.0
747.86,747.65,0.0,0.0
749.08,747.64,0.0,0.0
748.0,747.63,0.0,0.0
746.91,747.61,0.0,0.0
747.6,747.59,0.0,0.0
747.31,747.57,0.0,0.0
747.19,747.54,0.0,0.0
746.78,747.52,0.0,0.0
747.76,747.49,0.0,0.0
748.27,747.45,0.0,0.0
748.03,747.42,0.0,0.0
747.82,747.38,0.0,0.0
747.59,747.34,0.0,0.0
747.81,747.3,0.0,0.0
746.01,747.26,0.0,0.0
749.55,747.22,0.0,0.0
742.41,747.18,0.0,0.0
746.04,747.14,0.0,0.0
749.21,747.1,0.0,0.0
748.1,747.06,0.0,0.0
746.7,747.03,0.0,0.0
746.86,747.0,0.0,0.0
747.65,746.97,0.0,0.0
747.46,746.95,0.0,0.0
745.31,746.92,0.0,0.0
745.28,746.9,0.0,0.0
747.21,746.89,0.0,0.0
747.11,746.88,0.0,0.0
747.12,746.87,0.0,0.0
746.71,746.86,0.0,0.0
747.24,746.86,0.0,0.0
747.01,746.86,0.0,0.0
746.48,746.86,0.0,0.0
746.23,746.87,0.0,0.0
746.84,746.87,0.0,0.0
747.29,746.88,0.0,0.0
746.92,746.89,0.0,0.0
746.99,746.89,0.0,0.0
747.58,746.89,0.0,0.0
746.12,746.9,0.0,0.0
747.09,746.9,0.0,0.0
747.36,746.9,0.0,0.0
747.21,746.9,0.0,0.0
746.44,746.9,0.0,0.0
747.24,746.9,0.0,0.0
746.83,746.89,0.0,0.0
746.34,746.88,0.0,0.0
747.62,746.88,0.0,0.0
747.25,746.87,0.0,0.0
746.53,746.86,0.0,0.0
746.96,746.85,0.0,0.0
746.68,746.85,0.0,0.0
747.18,746.84,0.0,0.0
745.86,746.84,0.0,0.0
747.02,746.84,0.0,0.0
746.0,746.84,0.0,0.0
746.44,746.85,0.0,0.0
747.22,746.86,0.0,0.0
747.8,746.87,0.0,0.0
745.77,746.88,0.0,0.0
746.98,746.9,0.0,0.0
746.65,746.92,0.0,0.0
747.96,746.94,0.0,0.0
746.52,746.96,0.0,0.0
746.2,746.98,0.0,0.0
747.25,747.0,0.0,0.0
746.34,747.02,0.0,0.0
747.48,747.04,0.0,0.0
748.29,747.05,0.0,0.0
747.84,747.07,0.0,0.0
746.17,747.08,0.0,0.0
747.37,747.09,0.0,0.0
747.93,747.1,0.0,0.0
747.5,747.1,0.0,0.0
746.79,747.1,0.0,0.0
747.37,747.1,0.0,0.0
746.24,747.09,0.0,0.0
747.19,747.09,0.0,0.0
747.28,747.08,0.0,0.0
748.3,747.07,0.0,0.0
746.24,747.06,0.0,0.0
745.85,747.05,0.0,0.0
747.58,747.04,0.0,0.0
746.04,747.04,0.0,0.0
747.55,747.03,0.0,0.0
747.07,747.02,0.0,0.0
747.32,747.02,0.0,0.0
747.29,747.01,0.0,0.0
746.27,747.01,0.0,0.0
746.76,747.01,0.0,0.0
746.87,747.01,0.0,0.0
746.69,747.02,0.0,0.0
747.02,747.02,0.0,0.0
747.55,747.03,0.0,0.0
748.67,747.04,0.0,0.0
746.78,747.05,0.0,0.0
745.82,747.05,0.0,0.0
747.47,747.06,0.0,0.0
746.43,747.07,0.0,0.0
747.1,747.08,0.0,0.0
748.22,747.09,0.0,0.0
746.74,747.1,0.0,0.0
746.86,747.11,0.0,0.0
746.38,747.12,0.0,0.0
747.21,747.13,0.0,0.0
747.43,747.14,0.0,0.0
746.94,747.14,0.0,0.0
748.04,747.15,0.0,0.0
747.45,747.15,0.0,0.0
747.19,747.16,0.0,0.0
746.24,747.16,0.0,0.0
747.75,747.16,0.0,0.0
746.76,747.15,0.0,0.0
746.89,747.15,0.0,0.0
748.27,747.14,0.0,0.0
747.34,747.14,0.0,0.0
747.76,747.13,0.0,0.0
745.71,747.12,0.0,0.0
747.56,747.11,0.0,0.0
747.39,747.1,0.0,0.0
746.8,747.09,0.0,0.0
746.66,747.09,0.0,0.0
746.43,747.09,0.0,0.0
747.57,747.1,0.0,0.0
748.31,747.11,0.0,0.0
747.1,747.12,0.0,0.0
746.26,747.14,0.0,0.0
745.58,747.16,0.0,0.0
747.44,747.18,0.0,0.0
746.22,747.21,0.0,0.0
747.47,747.24,0.0,0.0
746.94,747.27,0.0,0.0
747.67,747.3,0.0,0.0
747.09,747.32,0.0,0.0
747.49,747.35,0.0,0.0
747.07,747.38,0.0,0.0
748.55,747.4,0.0,0.0
745.42,747.42,0.0,0.0
753.35,747.43,0.0,0.0
748.63,747.44,0.0,0.0
745.15,747.45,0.0,0.0
748.03,747.46,0.0,0.0
746.27,747.45,0.0,0.0
748.18,747.45,0.0,0.0
746.65,747.44,0.0,0.0
747.69,747.43,0.0,0.0
747.33,747.42,0.0,0.0
747.62,747.41,0.0,0.0
746.58,747.39,0.0,0.0
747.11,747.38,0.0,0.0
747.31,747.36,0.0,0.0
747.21,747.35,0.0,0.0
746.53,747.33,0.0,0.0
747.65,747.32,0.0,0.0
747.07,747.31,0.0,0.0
747.63,747.31,0.0,0.0
747.35,747.3,0.0,0.0
747.7,747.3,0.0,0.0
746.91,747.29,0.0,0.0
747.87,747.3,0.0,0.0
746.2,747.3,0.0,0.0
747.64,747.3,0.0,0.0
748.04,747.3,0.0,0.0
747.96,747.3,0.0,0.0
747.5,747.31,0.0,0.0
747.62,747.31,0.0,0.0
746.5,747.31,0.0,0.0
747.15,747.31,0.0,0.0
747.6,747.32,0.0,0.0
746.66,747.32,0.0,0.0
747.01,747.32,0.0,0.0
746.44,747.33,0.0,0.0
747.55,747.33,0.0,0.0
747.0,747.34,0.0,0.0
748.21,747.34,0.0,0.0
746.98,747.34,0.0,0.0
747.72,747.35,0.0,0.0
747.37,747.35,0.0,0.0
748.03,747.35,0.0,0.0
747.51,747.35,0.0,0.0
746.62,747.35,0.0,0.0
747.03,747.37,0.0,0.0
747.05,747.37,0.0,0.0
746.52,747.38,0.0,0.0
745.58,747.39,0.0,0.0
747.48,747.41,0.0,0.0
747.03,747.43,0.0,0.0
747.39,747.45,0.0,0.0
748.18,747.47,0.0,0.0
747.64,747.49,0.0,0.0
749.24,747.51,0.0,0.0
747.97,747.53,0.0,0.0
748.62,747.55,0.0,0.0
748.04,747.56,0.0,0.0
